[Command: python -u '/Users/litchein/Documents/Python codes/nestedgenes_chr_half.py']
C07G1.14 is nested in hgrs-1,C07G1.5
21ur-2638,C27H2.9 is nested in Y37A1A.4
21ur-4010,C10G6.13 is nested in egal-1,C10G6.1
21ur-252,Y73F8A.322 is nested in Y73F8A.26
21ur-9858,T13A10.59 is nested in ops-1,T13A10.13
21ur-2707,C11D2.11 is nested in unc-77,C11D2.6
21ur-2623,Y51H4A.111 is nested in Y51H4A.7
21ur-11846,Y116A8C.438 is nested in Y116A8C.199
21ur-10339,Y116A8C.431 is nested in Y116A8C.199
21ur-7498,Y116A8C.221 is nested in Y116A8C.199
21ur-12448,Y116A8C.275 is nested in Y116A8C.199
21ur-8971,Y116A8C.357 is nested in Y116A8C.199
21ur-5959,F41H10.14 is nested in elo-5,F41H10.7
21ur-13601,Y73B6BL.126 is nested in shl-1,Y73B6BL.19
21ur-298,Y73B6BL.51 is nested in shl-1,Y73B6BL.19
21ur-10813,Y73B6BL.97 is nested in shl-1,Y73B6BL.19
21ur-15547,B0001.9 is nested in eri-12,B0001.6
21ur-5158,C11D2.34 is nested in unc-77,C11D2.6
21ur-14841,F38C2.59 is nested in hlh-17,F38C2.2
C06E7.93 is nested in C06E7.4
21ur-6725,C06E7.64 is nested in C06E7.4
21ur-1779,C06E7.33 is nested in C06E7.4
21ur-15652,C06E7.53 is nested in C06E7.4
21ur-3467,C06E7.43 is nested in C06E7.4
21ur-8914,C06E7.48 is nested in C06E7.4
21ur-260,Y57G11C.163 is nested in Y57G11C.23
21ur-6712,C01G5.22 is nested in C01G5.25
21ur-5924,B0273.90 is nested in unc-5,B0273.4
21ur-6814,Y51H4A.618 is nested in Y51H4A.22
21ur-1146,C24D10.11 is nested in soc-2,AC7.2
21ur-5146,C45E5.7 is nested in nhr-46,C45E5.6
21ur-1855,Y17G9A.13 is nested in tat-2,H06H21.10
F56A11.6 is nested in gex-2,F56A11.1
21ur-9964,Y40H7A.239 is nested in sra-30,Y40H7A.6
21ur-11544,K02B2.24 is nested in H32C10.1
21ur-293,B0273.29 is nested in unc-5,B0273.4
21ur-9741,H16O14.25 is nested in kcc-2,H16O14.1
21ur-10488,Y40H7A.247 is nested in str-78,Y40H7A.1
21ur-10029,Y73B6BL.243 is nested in srv-13,Y73B6BL.39
21ur-10790,Y73F8A.760 is nested in nhr-5,Y73F8A.21
21ur-7652,Y17G9A.48 is nested in tat-2,H06H21.10
21ur-7409,Y105C5B.1094 is nested in Y105C5B.23
21ur-3169,Y105C5A.152 is nested in Y105C5A.15
21ur-841,Y64G10A.131 is nested in Y64G10A.6
21ur-8178,Y105C5A.1010 is nested in Y105C5A.15
21ur-13094,Y4C6B.31 is nested in Y4C6B.4
21ur-409,Y105C5A.89 is nested in Y105C5A.15
21ur-10843,Y7A9A.54 is nested in Y7A9A.1
21ur-6419,Y7A9A.59 is nested in Y7A9A.1
21ur-2758,Y7A9A.3 is nested in Y7A9A.1
21ur-10191,Y7A9A.32 is nested in Y7A9A.1
21ur-12677,Y7A9A.43 is nested in Y7A9A.1
21ur-12315,Y9C9A.53 is nested in Y9C9A.13
21ur-3733,C08F11.33 is nested in sru-21,C08F11.4
21ur-4621,Y51H4A.206 is nested in sta-1,Y51H4A.17
21ur-2839,H16O14.11 is nested in kcc-2,H16O14.1
21ur-4912,Y45F10D.39 is nested in Y45F10D.14
21ur-11398,C10G6.37 is nested in egal-1,C10G6.1
21ur-4068,C46G7.13 is nested in kcc-2,H16O14.1
21ur-1552,Y64G10A.137 is nested in Y64G10A.7
21ur-460,Y41E3.195 is nested in srt-50,Y41E3.17
21ur-9088,Y64G10A.277 is nested in Y64G10A.7
21ur-15279,C11D2.66 is nested in unc-77,C11D2.6
21ur-2037,Y51H4A.391 is nested in Y51H4A.19
21ur-7238,Y57G11C.642 is nested in Y57G11C.23
21ur-4620,H16O14.7 is nested in kcc-2,H16O14.1
21ur-14006,H16O14.57 is nested in kcc-2,H16O14.1
21ur-13836,Y64G10A.245 is nested in Y64G10A.7
21ur-4907,B0273.35 is nested in unc-5,B0273.4
21ur-15540,F38H4.11 is nested in fbxb-3,F38H4.2
21ur-11355,Y105C5A.1100 is nested in Y105C5A.15
21ur-1841,Y4C6A.7 is nested in mgl-3,Y4C6A.2
21ur-14088,Y105C5A.785 is nested in Y105C5A.17
21ur-4516,Y51H4A.396 is nested in sta-1,Y51H4A.17
F35H10.14 is nested in F35H10.10
F35H10.12 is nested in F35H10.10
21ur-4208,Y105C5A.255 is nested in Y105C5A.17
21ur-13765,Y57G11C.513 is nested in eps-8,Y57G11C.24
21ur-5852,AC7.76 is nested in soc-2,AC7.2
21ur-5885,Y4C6A.23 is nested in mgl-3,Y4C6A.2
21ur-9338,Y17G9A.84 is nested in str-175,Y17G9A.6
21ur-9053,R05A10.100 is nested in R05A10.2
21ur-6131,Y41E3.374 is nested in Y41E3.461
21ur-7753,Y64G10A.191 is nested in Y64G10A.1
21ur-7295,Y64G10A.179 is nested in Y64G10A.1
21ur-6282,Y64G10A.283 is nested in Y64G10A.1
Y64G10A.12 is nested in Y64G10A.1
21ur-1006,Y67A10A.133 is nested in Y64G10A.7
21ur-9396,Y64G10A.221 is nested in Y64G10A.2
21ur-229,Y64G10A.106 is nested in Y64G10A.2
21ur-9524,Y64G10A.186 is nested in Y64G10A.2
21ur-927,Y64G10A.23 is nested in Y64G10A.2
21ur-8631,Y64G10A.296 is nested in Y64G10A.2
21ur-8643,ZK381.16 is nested in ZK381.2
21ur-13987,Y64G10A.278 is nested in Y64G10A.7
21ur-5101,Y64G10A.121 is nested in Y64G10A.7
21ur-5804,Y64G10A.305 is nested in Y64G10A.7
21ur-1023,Y64G10A.149 is nested in Y64G10A.7
21ur-11362,Y64G10A.236 is nested in Y64G10A.7
21ur-15080,Y64G10A.303 is nested in Y64G10A.7
21ur-1631,Y67A10A.79 is nested in Y64G10A.7
21ur-15453,Y64G10A.301 is nested in Y64G10A.7
21ur-8061,Y64G10A.249 is nested in Y64G10A.7
21ur-4700,Y64G10A.59 is nested in Y64G10A.7
21ur-24,Y64G10A.53 is nested in Y64G10A.7
21ur-7026,Y64G10A.330 is nested in Y64G10A.7
21ur-12179,Y64G10A.271 is nested in Y64G10A.7
21ur-15527,Y64G10A.199 is nested in Y64G10A.7
21ur-4376,Y64G10A.125 is nested in Y64G10A.7
21ur-3030,Y64G10A.151 is nested in Y64G10A.7
21ur-5939,Y64G10A.317 is nested in Y64G10A.7
21ur-12678,Y64G10A.295 is nested in Y64G10A.7
21ur-14213,Y64G10A.298 is nested in Y64G10A.7
21ur-6638,Y64G10A.185 is nested in Y64G10A.7
21ur-13362,Y64G10A.319 is nested in Y64G10A.7
21ur-6646,Y64G10A.288 is nested in Y64G10A.7
21ur-8469,Y64G10A.290 is nested in Y64G10A.7
21ur-7531,Y64G10A.293 is nested in Y64G10A.7
21ur-9219,Y64G10A.267 is nested in Y64G10A.7
21ur-1900,Y64G10A.156 is nested in Y64G10A.7
21ur-4946,Y64G10A.138 is nested in Y64G10A.7
21ur-3543,Y64G10A.46 is nested in Y64G10A.7
21ur-1166,Y64G10A.126 is nested in Y64G10A.7
21ur-7108,Y64G10A.349 is nested in Y64G10A.7
21ur-10385,Y64G10A.207 is nested in Y64G10A.7
21ur-15421,Y64G10A.218 is nested in Y64G10A.7
21ur-10087,Y64G10A.275 is nested in Y64G10A.7
21ur-317,Y64G10A.164 is nested in Y64G10A.7
21ur-8079,Y64G10A.250 is nested in Y64G10A.7
21ur-14542,Y64G10A.247 is nested in Y64G10A.7
21ur-3730,Y64G10A.98 is nested in Y64G10A.7
21ur-6169,Y64G10A.264 is nested in Y64G10A.7
21ur-4854,Y64G10A.81 is nested in Y64G10A.7
21ur-7623,Y64G10A.316 is nested in Y64G10A.7
21ur-4157,Y64G10A.117 is nested in Y64G10A.7
21ur-14523,Y64G10A.252 is nested in Y64G10A.7
21ur-2149,Y64G10A.45 is nested in Y64G10A.7
21ur-904,Y64G10A.139 is nested in Y64G10A.7
21ur-15255,Y64G10A.311 is nested in Y64G10A.7
21ur-7718,Y64G10A.287 is nested in Y64G10A.7
21ur-6695,Y64G10A.239 is nested in Y64G10A.6
21ur-2496,Y64G10A.124 is nested in Y64G10A.6
21ur-8294,Y64G10A.345 is nested in Y64G10A.6
21ur-15215,Y64G10A.169 is nested in Y64G10A.6
21ur-11626,Y64G10A.205 is nested in Y64G10A.6
21ur-9121,Y64G10A.294 is nested in Y64G10A.6
21ur-5380,Y64G10A.100 is nested in Y64G10A.6
21ur-8006,Y64G10A.342 is nested in Y64G10A.6
21ur-5773,Y64G10A.171 is nested in Y64G10A.6
Y64G10A.13 is nested in Y64G10A.6
mir-798,Y64G10A.14 is nested in Y64G10A.6
21ur-14558,Y73B6BL.124 is nested in Y73B6BL.37
21ur-11240,Y73B6BL.236 is nested in Y73B6BL.35
21ur-15687,Y73B6BL.265 is nested in Y73B6BL.35
21ur-15233,Y73B6BL.188 is nested in Y73B6BL.35
21ur-11503,Y73B6BL.233 is nested in Y73B6BL.35
21ur-15244,Y73B6BL.105 is nested in Y73B6BL.35
ZK381.58 is nested in ZK381.8
21ur-6057,Y57G11C.1093 is nested in eps-8,Y57G11C.24
21ur-11301,Y43D4A.104 is nested in Y43D4A.2
21ur-2393,Y37A1B.136 is nested in Y37A1B.7
21ur-9670,C39H7.68 is nested in srsx-16,C39H7.9
21ur-849,Y51H4A.359 is nested in Y51H4A.7
21ur-7147,Y4C6A.37 is nested in mgl-3,Y4C6A.2
mir-789.2,T28F3.10 is nested in T28F3.9
ZK180.17 is nested in gbb-2,ZK180.1
ZK180.16 is nested in gbb-2,ZK180.1
ZK180.12 is nested in gbb-2,ZK180.1
ZK180.11 is nested in gbb-2,ZK180.1
ZK180.10 is nested in gbb-2,ZK180.1
ZK180.7 is nested in gbb-2,ZK180.1
21ur-12549,Y57G11C.896 is nested in eps-8,Y57G11C.24
21ur-5674,R05A10.105 is nested in R05A10.4
21ur-12562,ZK550.38 is nested in mboa-5,ZK550.1
21ur-4223,Y105C5A.423 is nested in Y105C5A.15
21ur-4119,Y105C5A.265 is nested in Y105C5A.15
21ur-4683,Y105C5A.226 is nested in Y105C5A.15
21ur-2292,Y105C5A.159 is nested in Y105C5A.15
21ur-10879,Y105C5A.510 is nested in Y105C5A.15
21ur-6267,Y105C5A.806 is nested in Y105C5A.15
21ur-5840,Y105C5A.1083 is nested in Y105C5A.15
21ur-3526,Y105C5A.99 is nested in Y105C5A.15
21ur-3370,Y105C5A.297 is nested in Y105C5A.15
21ur-6577,Y105C5A.582 is nested in Y105C5A.15
21ur-11830,Y105C5A.1053 is nested in Y105C5A.15
21ur-1906,Y105C5A.120 is nested in Y105C5A.15
21ur-10995,Y105C5A.548 is nested in Y105C5A.15
21ur-4510,Y105C5A.216 is nested in Y105C5A.15
21ur-15182,Y105C5A.1250 is nested in Y105C5A.15
21ur-7099,Y105C5A.546 is nested in Y105C5A.15
21ur-9061,Y105C5A.1135 is nested in Y105C5A.15
21ur-9721,Y105C5A.560 is nested in Y105C5A.15
21ur-5096,Y105C5A.304 is nested in Y105C5A.15
21ur-10279,Y105C5A.770 is nested in Y105C5A.15
21ur-3443,Y105C5A.273 is nested in Y105C5A.15
21ur-4481,Y105C5A.254 is nested in Y105C5A.15
21ur-2277,Y105C5A.450 is nested in Y105C5A.15
21ur-3163,Y105C5A.48 is nested in Y105C5A.15
21ur-4324,Y105C5A.205 is nested in Y105C5A.15
21ur-3095,Y105C5A.221 is nested in Y105C5A.15
21ur-11299,Y105C5A.937 is nested in Y105C5A.15
21ur-1364,Y105C5A.332 is nested in Y105C5A.15
21ur-13429,Y105C5A.579 is nested in Y105C5A.15
Y105C5A.1280 is nested in Y105C5A.15
21ur-827,Y105C5A.396 is nested in Y105C5A.15
21ur-1421,Y105C5A.266 is nested in Y105C5A.15
21ur-7941,Y105C5A.887 is nested in Y105C5A.15
21ur-7930,Y105C5A.514 is nested in Y105C5A.15
21ur-10836,Y105C5A.521 is nested in Y105C5A.15
21ur-9816,Y105C5A.706 is nested in Y105C5A.15
21ur-5218,Y105C5A.60 is nested in Y105C5A.15
21ur-378,Y105C5A.49 is nested in Y105C5A.15
21ur-13731,Y105C5A.622 is nested in Y105C5A.15
21ur-1947,Y105C5A.347 is nested in Y105C5A.15
21ur-14385,C33D9.11 is nested in C33D9.5
21ur-13411,Y57G11C.969 is nested in oig-5,Y57G11C.50
21ur-4270,H04M03.20 is nested in srv-19,H04M03.6
C47E12.16 is nested in mam-2,C47E12.6
C47E12.18 is nested in mam-2,C47E12.6
21ur-11524,Y73F8A.1061 is nested in Y73F8A.5
21ur-60,R05A10.29 is nested in R05A10.3
21ur-8783,M199.88 is nested in clec-188,M199.3
21ur-3883,Y37A1A.47 is nested in Y37A1A.4
21ur-11476,Y57G11C.611 is nested in Y57G11C.31
21ur-9296,H12I19.98 is nested in srz-59,H12I19.7
21ur-1472,C27H2.39 is nested in Y37A1A.4
21ur-5947,Y116A8C.274 is nested in athp-3,Y116A8C.22
21ur-6159,Y40H7A.196 is nested in sra-30,Y40H7A.6
21ur-169,R05A10.23 is nested in R05A10.2
21ur-10957,Y73F8A.649 is nested in ccg-1,Y73F8A.6
21ur-2994,Y73F8A.79 is nested in nhr-5,Y73F8A.21
21ur-5687,T13A10.41 is nested in ops-1,T13A10.13
21ur-7419,Y43D4A.148 is nested in Y43D4A.2
21ur-8059,Y4C6A.54 is nested in mgl-3,Y4C6A.2
21ur-13767,Y4C6B.42 is nested in gba-4,Y4C6B.6
21ur-3209,C11D2.12 is nested in unc-77,C11D2.6
F53H1.2 is nested in F53H1.3
21ur-1195,Y73F8A.128 is nested in Y73F8A.5
21ur-7083,C27H2.72 is nested in Y37A1A.4
21ur-9847,Y57G11C.760 is nested in eps-8,Y57G11C.24
21ur-14037,Y57G11C.602 is nested in lgc-7,Y57G11C.2
21ur-3201,Y73F8A.275 is nested in Y73F8A.1159
21ur-3917,Y37A1A.70 is nested in Y37A1A.2
21ur-13438,Y73F8A.952 is nested in nhr-5,Y73F8A.21
21ur-14029,F41H10.33 is nested in elo-6,F41H10.8
21ur-1750,Y9C9A.21 is nested in str-164,Y9C9A.2
21ur-2441,Y9C9A.19 is nested in str-164,Y9C9A.2
21ur-3882,Y9C9A.25 is nested in str-164,Y9C9A.2
21ur-9698,Y40H7A.148 is nested in Y40H7A.4
21ur-7123,AC7.54 is nested in tkr-3,AC7.1
21ur-7458,B0273.94 is nested in unc-5,B0273.4
21ur-9446,Y4C6A.28 is nested in mgl-3,Y4C6A.2
21ur-1922,Y37A1A.7 is nested in Y37A1A.2
21ur-9213,Y37A1B.276 is nested in Y37A1B.5
21ur-9183,Y7A9A.37 is nested in Y7A9A.79
21ur-13474,Y57G11C.536 is nested in Y57G11C.30
C01B10.46 is nested in C01B10.4
F13E9.11 is nested in F13E9.1
21ur-7908,C01B10.20 is nested in C01B10.6
F55G11.13 is nested in abt-3,F55G11.9
21ur-14437,Y57G11C.970 is nested in Y57G11C.52
21ur-4486,F36H12.28 is nested in F36H12.17
21ur-9350,T23G4.108 is nested in T23G4.127
21ur-11348,Y105C5B.1132 is nested in Y105C5B.1
21ur-666,C27H2.18 is nested in Y37A1A.4
21ur-1627,Y43D4A.13 is nested in Y43D4A.2
21ur-716,Y51H4A.234 is nested in sta-1,Y51H4A.17
21ur-9831,C27H2.111 is nested in Y37A1A.4
21ur-9977,Y45F10D.100 is nested in Y45F10D.14
21ur-9252,C27H2.81 is nested in Y37A1A.4
21ur-15145,T23F6.8 is nested in T23F6.5
21ur-8678,Y17G9A.80 is nested in tat-2,H06H21.10
21ur-7612,K08B4.25 is nested in K08B4.2
21ur-14400,C10G6.28 is nested in egal-1,C10G6.1
21ur-10230,T27E7.44 is nested in T27E7.3
21ur-13992,T27E7.74 is nested in T27E7.9
21ur-11375,Y57G11B.164 is nested in pals-30,Y57G11B.1
21ur-12646,B0273.74 is nested in unc-5,B0273.4
21ur-4702,Y40H7A.99 is nested in Y40H7A.4
21ur-13456,Y116A8C.334 is nested in Y116A8C.40
21ur-2286,M199.13 is nested in M199.7
Y37E11AL.4 is nested in Y37E11AL.6
21ur-11659,Y4C6A.36 is nested in mgl-3,Y4C6A.2
21ur-3717,C24D10.21 is nested in soc-2,AC7.2
21ur-4542,Y9C9A.24 is nested in str-163,Y9C9A.3
21ur-3263,Y57G11C.496 is nested in eps-8,Y57G11C.24
21ur-11090,Y57G11C.812 is nested in eps-8,Y57G11C.24
Y41E3.466 is nested in Y41E3.461
21ur-12771,Y41E3.254 is nested in Y41E3.461
21ur-1673,Y41E3.65 is nested in Y41E3.461
21ur-4085,Y41E3.37 is nested in Y41E3.461
C24E9.2 is nested in grd-16,Y69A2AL.1
21ur-787,Y37A1B.121 is nested in Y37A1B.5
21ur-1931,Y9C9A.31 is nested in srz-27,Y9C9A.14
21ur-15366,Y45F10D.119 is nested in Y45F10D.6
21ur-8645,H16O14.62 is nested in kcc-2,H16O14.1
21ur-12869,Y57G11C.1026 is nested in lgc-7,Y57G11C.2
21ur-2480,C46G7.25 is nested in kcc-2,H16O14.1
21ur-2119,C11D2.15 is nested in unc-77,C11D2.6
21ur-9879,C11D2.87 is nested in C11D2.3
21ur-10185,C49A9.35 is nested in tkr-2,C49A9.7
21ur-7685,C45E5.41 is nested in nhr-46,C45E5.6
21ur-5481,Y57G11C.581 is nested in eps-8,Y57G11C.24
21ur-3985,ZK550.21 is nested in ZK550.2
21ur-11610,B0547.30 is nested in srd-8,B0547.4
21ur-8436,R05A10.62 is nested in R05A10.2
21ur-12135,Y116A8C.342 is nested in Y116A8C.40
21ur-15174,B0547.21 is nested in srd-6,B0547.5
21ur-10127,B0547.6 is nested in srd-6,B0547.5
21ur-13703,Y57G11C.1086 is nested in eps-8,Y57G11C.24
21ur-7532,AC7.80 is nested in soc-2,AC7.2
C01B10.47 is nested in C01B10.10
21ur-14045,Y105C5B.821 is nested in Y105C5B.1413
21ur-6427,H16O14.54 is nested in kcc-2,H16O14.1
21ur-7858,Y73B6BR.31 is nested in pqn-89,Y73B6BR.1
21ur-7632,Y57G11C.718 is nested in eps-8,Y57G11C.24
21ur-6301,C08F11.59 is nested in C08F11.14
21ur-7481,Y45F10B.40 is nested in Y45F10B.17
21ur-9174,C06G3.13 is nested in nhr-105,C06G3.1
21ur-12673,Y105C5B.1349 is nested in Y105C5B.30
21ur-10056,Y4C6B.91 is nested in gba-4,Y4C6B.6
F38H4.13 is nested in let-92,F38H4.9
F38H4.15 is nested in let-92,F38H4.9
21ur-9948,C27H2.61 is nested in Y37A1A.4
21ur-5898,4R79.4 is nested in 4R79.2
21ur-13580,Y9C9A.44 is nested in str-163,Y9C9A.3
21ur-9956,Y9C9A.104 is nested in str-163,Y9C9A.3
21ur-12256,Y59E9AL.25 is nested in Y59E9AL.4
21ur-264,C27H2.52 is nested in Y37A1A.4
21ur-11001,Y45F10B.58 is nested in qui-1,Y45F10B.10
21ur-7816,Y105C5B.1050 is nested in Y105C5B.23
21ur-15528,Y105C5B.1191 is nested in Y105C5B.23
21ur-3766,Y105C5B.545 is nested in Y105C5B.23
21ur-6066,Y105C5A.803 is nested in Y105C5A.9
21ur-3175,Y57G11C.112 is nested in Y57G11C.42
21ur-12003,Y37A1A.128 is nested in Y37A1A.3
21ur-14060,D2096.15 is nested in aagr-1,D2096.3
Y4C6B.t3 is nested in gba-4,Y4C6B.6
21ur-14393,Y37A1A.119 is nested in Y37A1A.3
21ur-9881,Y57G11C.1025 is nested in Y57G11C.31
21ur-13437,Y116A8C.265 is nested in Y116A8C.3
21ur-14816,Y116A8C.262 is nested in Y116A8C.3
21ur-6704,H10D12.5 is nested in H10D12.2
21ur-7970,M03D4.34 is nested in H10D12.2
21ur-15173,Y59E9AL.18 is nested in Y59E9AL.4
21ur-2620,Y57G11C.314 is nested in lgc-7,Y57G11C.2
21ur-2128,Y57G11C.280 is nested in lgc-7,Y57G11C.2
21ur-4634,Y57G11C.399 is nested in lgc-7,Y57G11C.2
21ur-8031,Y57G11C.834 is nested in lgc-7,Y57G11C.2
21ur-15012,Y40H7A.279 is nested in Y40H7A.4
21ur-7906,C11D2.54 is nested in unc-77,C11D2.6
F25H8.12 is nested in bed-3,F25H8.6
21ur-10485,Y37A1B.207 is nested in Y37A1B.5
21ur-5750,F52B11.70 is nested in F52B11.5
21ur-6741,Y37A1A.106 is nested in Y37A1A.2
21ur-8881,C01G5.23 is nested in C01G5.25
21ur-12904,C01G5.14 is nested in C01G5.25
21ur-7693,C01G5.19 is nested in C01G5.25
21ur-12029,C01G5.20 is nested in C01G5.25
21ur-14426,C01G5.12 is nested in C01G5.25
21ur-4679,Y73F8A.379 is nested in ccg-1,Y73F8A.6
21ur-10596,C31H1.95 is nested in C31H1.2
21ur-8042,Y45F10B.38 is nested in Y45F10B.13
21ur-12967,Y73F8A.943 is nested in Y73F8A.5
R11E3.16 is nested in nhr-104,R11E3.5
Y67D8A.7 is nested in Y67D8A.2
Y67D8A.6 is nested in Y67D8A.2
Y67D8A.9 is nested in Y67D8A.2
mir-58.1,Y67D8A.4 is nested in Y67D8A.2
21ur-1065,Y41E3.88 is nested in Y41E3.463
21ur-7388,C27H2.96 is nested in Y37A1A.4
21ur-4841,Y73F8A.410 is nested in ccg-1,Y73F8A.6
21ur-10858,Y40H7A.236 is nested in str-78,Y40H7A.1
T23B5.5 is nested in T23B5.3
21ur-2619,C10G6.15 is nested in egal-1,C10G6.1
21ur-4326,F02H6.13 is nested in F02H6.7
21ur-13353,Y51H4A.840 is nested in Y51H4A.7
21ur-2730,Y73F8A.481 is nested in Y73F8A.4
21ur-4754,Y57G11C.477 is nested in Y57G11C.48
21ur-10510,C45E5.21 is nested in nhr-46,C45E5.6
21ur-11066,Y73F8A.1006 is nested in nhr-5,Y73F8A.21
Y42H9B.5 is nested in rig-4,Y42H9B.2
21ur-12222,Y37A1B.314 is nested in irld-56,Y37A1B.9
21ur-13171,C39H7.63 is nested in srsx-16,C39H7.9
21ur-237,C39H7.12 is nested in srsx-16,C39H7.9
21ur-14525,C39H7.41 is nested in srsx-16,C39H7.9
21ur-13517,C39H7.47 is nested in srsx-16,C39H7.9
21ur-8905,T13A10.25 is nested in srv-31,T13A10.9
21ur-14000,Y73F8A.675 is nested in Y73F8A.20
21ur-2288,Y73F8A.330 is nested in Y73F8A.20
21ur-3573,Y73F8A.217 is nested in Y73F8A.20
21ur-635,Y57G11B.57 is nested in irld-18,Y57G11B.7
21ur-9322,Y43D4A.116 is nested in Y43D4A.2
21ur-7497,Y67A10A.250 is nested in ssu-2,Y67A10A.6
21ur-8410,H04M03.30 is nested in srv-19,H04M03.6
21ur-12793,AC7.32 is nested in soc-2,AC7.2
21ur-11643,Y37A1B.269 is nested in Y37A1B.5
21ur-14948,Y37A1A.122 is nested in Y37A1A.4
21ur-2348,H16O14.15 is nested in kcc-2,H16O14.1
F36H12.3 is nested in F36H12.17
21ur-14345,F36H12.53 is nested in F36H12.17
21ur-10656,F36H12.51 is nested in F36H12.17
21ur-9262,F36H12.41 is nested in F36H12.17
21ur-10123,B0273.55 is nested in unc-5,B0273.4
21ur-9198,Y51H4A.715 is nested in Y51H4A.19
21ur-5968,Y105C5B.1313 is nested in Y105C5B.3
21ur-8400,Y57G11C.501 is nested in Y57G11C.30
21ur-5748,Y57G11C.608 is nested in Y57G11C.30
21ur-5079,Y57G11C.73 is nested in Y57G11C.30
21ur-12949,Y57G11C.853 is nested in Y57G11C.30
21ur-10113,T05A1.9 is nested in fbl-1,F56H11.1
21ur-14959,C10G6.25 is nested in egal-1,C10G6.1
21ur-11818,AC7.41 is nested in tkr-3,AC7.1
R105.4 is nested in F19C7.8
R105.5 is nested in F19C7.8
R105.1 is nested in F19C7.8
21ur-4165,Y40H7A.122 is nested in str-78,Y40H7A.1
21ur-316,C27H2.53 is nested in Y37A1A.4
21ur-5148,Y57G11C.270 is nested in Y57G11C.48
21ur-10504,B0273.104 is nested in unc-5,B0273.4
21ur-5477,B0273.54 is nested in unc-5,B0273.4
T26A8.3 is nested in tmem-231,T26A8.2
21ur-15391,Y45F10D.79 is nested in Y45F10D.15
21ur-3875,C27H2.30 is nested in Y37A1A.4
21ur-10310,Y57G11C.830 is nested in eps-8,Y57G11C.24
21ur-5663,Y57G11C.665 is nested in linc-121,Y57G11C.1134
21ur-11525,T27E7.49 is nested in T27E7.4
21ur-8709,Y37A1A.111 is nested in Y37A1A.3
21ur-3602,Y37A1A.27 is nested in Y37A1A.3
21ur-5966,B0273.99 is nested in unc-5,B0273.4
21ur-2698,C27H2.23 is nested in Y37A1A.4
F07C6.7 is nested in pin-2,F07C6.1
F07C6.5 is nested in pin-2,F07C6.1
21ur-4167,Y67A10A.142 is nested in ssu-2,Y67A10A.6
21ur-3105,Y40H7A.86 is nested in Y40H7A.4
21ur-6815,Y67A10A.315 is nested in ssu-2,Y67A10A.6
21ur-14777,D2024.12 is nested in D2024.1
21ur-15169,H25K10.127 is nested in srv-11,H25K10.3
21ur-11162,H25K10.122 is nested in srv-11,H25K10.3
21ur-1054,H25K10.25 is nested in srv-11,H25K10.3
21ur-4482,H25K10.26 is nested in srv-11,H25K10.3
21ur-12525,C25G4.13 is nested in igdb-2,C25G4.10
21ur-11002,Y57G11C.825 is nested in eps-8,Y57G11C.24
21ur-6908,AC7.25 is nested in tkr-3,AC7.1
21ur-8315,Y73B6BL.193 is nested in srv-27,Y73B6BL.41
21ur-883,B0273.37 is nested in unc-5,B0273.4
21ur-13945,Y64G10A.222 is nested in Y64G10A.10
21ur-15534,Y40H7A.252 is nested in sra-30,Y40H7A.6
21ur-13199,R13A1.12 is nested in best-16,R13A1.9
21ur-15611,H04M03.70 is nested in glf-1,H04M03.4
21ur-6001,H25K10.67 is nested in H25K10.4
F21D5.4 is nested in F21D5.5
21ur-13136,Y73F8A.548 is nested in ccg-1,Y73F8A.6
21ur-361,Y73F8A.92 is nested in ccg-1,Y73F8A.6
21ur-1796,Y73F8A.260 is nested in ccg-1,Y73F8A.6
21ur-2124,Y73F8A.457 is nested in ccg-1,Y73F8A.6
21ur-9521,Y73F8A.1077 is nested in ccg-1,Y73F8A.6
21ur-3008,Y73F8A.116 is nested in ccg-1,Y73F8A.6
21ur-4897,Y73F8A.109 is nested in ccg-1,Y73F8A.6
21ur-8934,Y73F8A.545 is nested in ccg-1,Y73F8A.6
21ur-1350,Y73F8A.369 is nested in ccg-1,Y73F8A.6
21ur-3672,Y73F8A.195 is nested in ccg-1,Y73F8A.6
21ur-11573,Y73F8A.609 is nested in ccg-1,Y73F8A.6
21ur-14389,Y37A1B.289 is nested in Y37A1B.5
21ur-10331,C01G5.15 is nested in C01G5.9
21ur-9770,Y4C6A.44 is nested in mgl-3,Y4C6A.2
21ur-10512,R11E3.14 is nested in nhr-104,R11E3.5
21ur-12235,C28D4.13 is nested in nhr-97,H27C11.1
21ur-8044,Y4C6B.87 is nested in Y4C6B.4
W03G1.10 is nested in asm-3,W03G1.7
21ur-2754,F02H6.33 is nested in F02H6.7
21ur-9790,Y105C5A.1211 is nested in Y105C5A.508
21ur-2817,Y105C5A.430 is nested in Y105C5A.508
21ur-13068,Y105C5A.1228 is nested in Y105C5A.508
21ur-12744,Y73F8A.668 is nested in nhr-5,Y73F8A.21
21ur-15274,Y73F8A.531 is nested in nhr-5,Y73F8A.21
21ur-4719,Y73F8A.498 is nested in nhr-5,Y73F8A.21
21ur-5451,Y73F8A.386 is nested in nhr-5,Y73F8A.21
21ur-4128,Y73F8A.404 is nested in nhr-5,Y73F8A.21
21ur-6024,Y73F8A.657 is nested in nhr-5,Y73F8A.21
21ur-9827,Y10G11A.53 is nested in dlc-3,Y10G11A.2
